,Equal Weight
2006-05-09,0.005042813131709748
2006-05-10,0.0009357185447971348
2006-05-11,-0.02102428295931437
2006-05-12,-0.012163674042448612
2006-05-15,-0.02165038409976676
2006-05-16,0.0048730248538399945
2006-05-17,-0.02311167791903803
2006-05-18,-0.010381654918226261
2006-05-19,-0.010099449745972225
2006-05-22,-0.034465603862120095
2006-05-23,-0.010198988151736824
2006-05-24,-0.017537062867400914
2006-05-25,0.05060734074906191
2006-05-26,0.03116403147832069
2006-05-29,-0.010916235025948656
2006-05-30,-0.0455370004116498
2006-05-31,-0.00038121752144213176
2006-06-01,0.03347214533284394
2006-06-02,0.005143342221219736
2006-06-05,-0.026546769120838268
2006-06-06,-0.008789492227462293
2006-06-07,-0.03451883451761713
2006-06-08,-9.158653606966744e-05
2006-06-09,-0.0010015345242447976
2006-06-12,-0.04499922549765811
2006-06-13,-0.02695852347807016
2006-06-14,-0.010977585289574814
2006-06-16,0.04666308237717286
2006-06-19,-0.011070696846702152
2006-06-20,-0.005777255160815439
2006-06-21,0.02447079435240454
2006-06-22,-0.009773873922105946
2006-06-23,0.0067536806367624585
2006-06-26,-0.0019506181274012919
2006-06-27,-0.0012402429251246938
2006-06-28,0.013035598951502013
2006-06-29,0.05091442939575569
2006-06-30,0.007974276363605603
2006-07-03,0.029533978199326443
2006-07-04,-0.0020307138321619795
2006-07-05,-0.025008814468001545
2006-07-06,0.010066353206966581
2006-07-07,-0.014497635854294012
2006-07-10,-0.0011044429609442217
2006-07-11,0.010575072227006559
2006-07-12,-0.00887487581057668
2006-07-13,-0.027788582320165223
2006-07-14,-0.005221601314524434
2006-07-17,-0.017338751476535783
2006-07-18,0.008919134070228976
2006-07-19,0.04456188226270802
2006-07-20,-0.019920682284105956
2006-07-21,-0.004594748554554419
2006-07-24,0.017980209070826994
2006-07-25,0.014850484036476323
2006-07-26,-0.002162669895814648
2006-07-27,0.007180667612759499
2006-07-28,0.01264996243686848
2006-07-31,-0.005268300031757068
2006-08-01,-0.012033000290216802
2006-08-02,0.010904782956963168
2006-08-03,0.005697897128564828
2006-08-04,0.011729255936755726
2006-08-07,0.00011237519995576793
2006-08-08,0.0028101714346038887
2006-08-09,-0.006968320937098367
2006-08-10,0.007192400257371691
2006-08-11,-0.01036091579307536
2006-08-14,-0.010840230887032933
2006-08-15,0.015001772200414404
2006-08-16,0.008720061719364312
2006-08-17,-0.0006840724893828582
2006-08-18,-0.005652702242465864
2006-08-21,-0.011758754976328228
2006-08-22,-0.01177783032488551
2006-08-23,-0.03105105693446243
2006-08-24,0.006468800083193798
2006-08-25,0.0031107204328374057
2006-08-28,0.012660351792343469
2006-08-29,0.0016619480186792772
2006-08-30,0.00614077651934453
2006-08-31,0.007959833107000007
2006-09-01,0.023459503965604787
2006-09-04,0.014075980103367542
2006-09-05,-0.011361181415674184
2006-09-06,-0.01542189344417437
2006-09-08,-0.0005468280413677092
2006-09-11,-0.019918077194116805
2006-09-12,0.008384210880213492
2006-09-13,0.010849658533073953
2006-09-14,-0.013050162642435248
2006-09-15,0.0018959684818080154
2006-09-18,0.007353277253017546
2006-09-19,-0.014216832572955185
2006-09-20,-0.017243040159838532
2006-09-21,-0.016169810972907334
2006-09-22,-0.007432046403169601
2006-09-25,0.007627730216120249
2006-09-26,0.02415742144480493
2006-09-27,0.005545903863188834
2006-09-28,0.007184664639443066
2006-09-29,0.0015441603332971288
2006-10-02,0.0162313429034539
2006-10-03,-0.011434155049362734
2006-10-04,0.02523433114718092
2006-10-05,0.004432979852517706
2006-10-06,-0.002958084933089413
2006-10-09,0.009798354635130627
2006-10-10,0.010752693883733996
2006-10-11,-0.008694837333317678
2006-10-13,0.004939817071151964
2006-10-16,0.008392148271309512
2006-10-17,-0.006968892422006124
2006-10-18,-0.005890207403351214
2006-10-19,0.006136662238250573
2006-10-20,-0.0056292341816855575
2006-10-23,0.015625435807426962
2006-10-24,0.004830556616026369
2006-10-25,0.0022516691390174356
2006-10-26,-0.002524520529359468
2006-10-27,-0.008293006796503428
2006-10-30,-0.008730488723597475
2006-10-31,0.01513760322115283
2006-11-01,0.011784133930992532
2006-11-03,0.013020747710056728
2006-11-06,0.017772976502438784
2006-11-07,-0.006982329431647579
2006-11-08,0.002570349633396098
2006-11-09,-0.013514043454252894
2006-11-10,-0.0054326106330704685
2006-11-13,-0.0004225474466858014
2006-11-14,0.01441735389940089
2006-11-16,-0.00446734638058797
2006-11-17,-0.0008068735381801481
2006-11-21,0.010401542174510708
2006-11-22,0.011369756604713135
2006-11-23,0.008456754998237013
2006-11-24,-0.00787295875560872
2006-11-27,-0.018560613892711166
2006-11-28,0.003973145525102848
2006-11-29,0.01945230343038841
2006-11-30,0.003569907933482741
2006-12-01,-0.008089655642543136
2006-12-04,0.025915037524781387
2006-12-05,0.009260461767752037
2006-12-06,-0.0018220797764738298
2006-12-07,1.807331909101876e-05
2006-12-08,-0.0011659828765302103
2006-12-11,0.006963712487632246
2006-12-12,-0.010459224977541445
2006-12-13,0.007217811539916816
2006-12-14,0.008889058171842802
2006-12-15,0.007131750201539057
2006-12-18,-0.0017056128563315259
2006-12-19,-0.0031207367008449652
2006-12-20,-0.0016143460748624303
2006-12-21,-0.0018676379974553285
2006-12-22,-0.0011665976152139962
2006-12-26,0.005625244540882847
2006-12-27,0.019203562366236587
2006-12-28,0.007460125637587684
2007-01-02,0.017445198977642563
2007-01-03,-0.015479816682324999
2007-01-04,-0.0024655036098294317
2007-01-05,-0.040513346504040676
2007-01-08,0.014887953178015327
2007-01-09,-0.01660470531175709
2007-01-10,0.003699223646331271
2007-01-11,0.008620281744917444
2007-01-12,0.0042956707578820225
2007-01-15,0.0009257291996880236
2007-01-16,-0.010100558611543447
2007-01-17,0.0014460074491645116
2007-01-18,-0.004457308204245426
2007-01-19,0.02054077595293534
2007-01-22,0.00318781608310232
2007-01-23,0.00950741289158677
2007-01-24,0.012964726668942626
2007-01-26,-0.004897773023836351
2007-01-29,-0.017636558621278393
2007-01-30,0.008108105350817279
2007-01-31,0.01208924241368407
2007-02-01,0.0034484684368201396
2007-02-02,0.007157482736500936
2007-02-05,0.006210768317752975
2007-02-06,0.0022769264277904596
2007-02-07,-0.016616755383901755
2007-02-08,0.004112425348610006
2007-02-09,-0.013289752025307364
2007-02-12,-0.005574192311570747
2007-02-13,0.0269233033255823
2007-02-14,0.014118411181939287
2007-02-15,-0.0028437822407376937
2007-02-16,-0.0034787682667859936
2007-02-21,0.004066767259285365
2007-02-22,0.009088974752250404
2007-02-23,-0.008326539977772093
2007-02-26,0.0021256583444155494
2007-02-27,-0.0556493417345144
2007-02-28,0.00847341250045128
2007-03-01,-0.002329469942474134
2007-03-02,-0.030382735709380184
2007-03-05,-0.026243897941746377
2007-03-06,0.043746255998314144
2007-03-07,-0.01043063889207298
2007-03-08,0.0177902984219236
2007-03-09,0.015112278759641357
2007-03-12,-0.002563068217007932
2007-03-13,-0.03141108013587381
2007-03-14,0.011066328936784598
2007-03-15,-0.0009120692072179647
2007-03-16,-0.00894629042194151
2007-03-19,0.023860492732739214
2007-03-20,0.01168835197519921
2007-03-21,0.024893122532999398
2007-03-22,-0.004627708179083146
2007-03-23,0.0076056524367089755
2007-03-26,0.0016293267521697377
2007-03-27,-0.00870719511130137
2007-03-28,-0.021524958805382813
2007-03-29,0.012017602069977887
2007-03-30,0.008842200874226961
2007-04-02,-0.007089361407841794
2007-04-03,0.01365680292349876
2007-04-04,0.009474418651713334
2007-04-05,0.0006754270745586242
2007-04-09,0.0010638268279438328
2007-04-10,0.004199088982300064
2007-04-11,-0.012279616369124197
2007-04-12,0.0014599386851593945
2007-04-13,0.009879147890300439
2007-04-16,0.018547862706369333
2007-04-17,-0.0017112159204110207
2007-04-18,0.0019170644179792137
2007-04-19,0.0008971642613760801
2007-04-20,0.011984541021086804
2007-04-23,-0.004039894789703393
2007-04-24,-0.0012650193200661453
2007-04-25,0.015472895671402705
2007-04-26,-0.006498293967182269
2007-04-27,0.0020804106583647026
2007-04-30,-0.013296079649897388
2007-05-02,0.009553616477222526
2007-05-03,0.010984894695991752
2007-05-04,0.008696779789359937
2007-05-07,0.000489397468088928
2007-05-08,0.002632510839937193
2007-05-09,0.019943314521218284
2007-05-10,-0.01523039232411732
2007-05-11,0.013298127724858975
2007-05-14,-0.00699018602784985
2007-05-15,0.0032842052215298605
2007-05-16,0.024317844352300565
2007-05-17,-0.003425766660661468
2007-05-18,0.006207546320909188
2007-05-21,-0.0007679411439325745
2007-05-22,-0.009113083264882796
2007-05-23,-0.005561621538767733
2007-05-24,-0.023374377059243563
2007-05-25,0.01994297537951447
2007-05-28,0.01316001808971046
2007-05-29,-0.006055566165557072
2007-05-30,0.01231602636340385
2007-05-31,-0.0012993748444306255
2007-06-01,0.01721441344910355
2007-06-04,-0.004039702351485685
2007-06-05,-0.004396652565048354
2007-06-06,-0.017957610900017386
2007-06-08,0.006592637589147204
2007-06-11,0.007318505108226127
2007-06-12,-0.01803406726205513
2007-06-13,0.02629619309614188
2007-06-14,0.017011059439961937
2007-06-15,0.020078578462585515
2007-06-18,0.004961521467399483
2007-06-19,-0.00365161306346561
2007-06-20,-0.008890445084595789
2007-06-21,0.009652538460284965
2007-06-22,-0.008214121565171977
2007-06-25,-0.004601069233037645
2007-06-26,-0.004993112358842963
2007-06-27,-0.00032609149095220145
2007-06-28,0.0035653817395324217
2007-06-29,0.003749645631132144
2007-07-02,0.021952443044013475
2007-07-03,0.0033399409670208024
2007-07-04,-0.0038751690489230725
2007-07-05,0.0005745958549189367
2007-07-06,0.005779213418175073
2007-07-10,-0.008338742041844543
2007-07-11,0.007797950109729807
2007-07-12,0.017652888300988365
2007-07-13,0.002868397252765165
2007-07-16,-0.002552522484099887
2007-07-17,0.005937098397622945
2007-07-18,0.0007711718208735
2007-07-19,0.010539912126389299
2007-07-20,-0.01488224197074372
2007-07-23,0.005661782329685058
2007-07-24,-0.04125019790830603
2007-07-25,0.004644439355759911
2007-07-26,-0.038622882495140565
2007-07-27,-0.01617524262579574
2007-07-30,0.026611000546125255
2007-07-31,-0.004500167799275154
2007-08-01,0.0009728941037027918
2007-08-02,0.00649153420073069
2007-08-03,-0.02663632311845735
2007-08-06,0.0041085804940742526
2007-08-07,0.014999362187404833
2007-08-08,0.02342380202001086
2007-08-09,-0.03763279322038032
2007-08-10,-0.009151914180698065
2007-08-13,-0.005608891141286624
2007-08-14,-0.03669911790708064
2007-08-15,-0.04009283759190281
2007-08-16,-0.0322869061433622
2007-08-17,0.02202967261353261
2007-08-20,0.021380110580461915
2007-08-21,0.008488182481749613
2007-08-22,0.026797560400755514
2007-08-23,-0.0029035273795348826
2007-08-24,0.018769680677245784
2007-08-27,0.003649937428123075
2007-08-28,-0.027051447659970362
2007-08-29,0.019216374079654337
2007-08-30,-0.0037079601682796217
2007-08-31,0.032209882080630414
2007-09-03,0.001478103082178014
2007-09-04,0.00026181867312288516
2007-09-05,-0.015615328699759824
2007-09-06,-0.00029074099561362046
2007-09-10,-0.03618569611059805
2007-09-11,0.019086356149780034
2007-09-12,0.0007880634505787444
2007-09-13,0.01807137105095463
2007-09-14,-0.003862245641822749
2007-09-17,-0.012564774961961712
2007-09-18,0.03755725031628681
2007-09-19,0.007207054511714339
2007-09-20,-0.0031303866721108693
2007-09-21,0.01194548556698253
2007-09-24,0.015498861732834268
2007-09-25,0.0027491278223458417
2007-09-26,0.015051966320073367
2007-09-27,0.01683561261283783
2007-09-28,-0.008634217073216592
2007-10-01,0.02308677972549824
2007-10-02,-0.0029930217858709107
2007-10-03,-0.020836332268196103
2007-10-04,0.010135203837811595
2007-10-05,0.025948858732772407
2007-10-08,0.0058345340272227325
2007-10-09,0.011641200370410606
2007-10-10,-0.006150965483591165
2007-10-11,-0.011869120643147902
2007-10-15,-0.005062793650984312
2007-10-16,-0.018308840327039055
2007-10-17,0.017427096002586115
2007-10-18,0.00430967481583445
2007-10-19,-0.030454232214090462
2007-10-22,0.007596687731692712
2007-10-23,0.019508564527223986
2007-10-24,-0.0013857561555973277
2007-10-25,-0.007531989776221398
2007-10-26,0.02270265319381154
2007-10-29,0.01097231715908723
2007-10-30,-0.0028899158115302977
2007-10-31,0.011824897472225118
2007-11-01,-0.01806998808798057
2007-11-05,-0.0062664601357590504
2007-11-06,0.020500235612439337
2007-11-07,-0.013971566859343311
2007-11-08,-0.020625607540373625
2007-11-09,0.012017335775347613
2007-11-12,-0.0378392404381965
2007-11-13,0.02059694510211204
2007-11-14,0.01683185298633097
2007-11-16,-0.0007868978538334748
2007-11-19,-0.032254859545872816
2007-11-21,-0.03984191803298642
2007-11-22,0.0003935640136140885
2007-11-23,0.0034895236459930997
2007-11-26,-0.030491151689240808
2007-11-27,0.007174617050946809
2007-11-28,0.04179459333273506
2007-11-29,0.0036759574774562678
2007-11-30,0.023119546097973835
2007-12-03,0.0037655903011203323
2007-12-04,0.0033384295066646997
2007-12-05,0.01865526009440043
2007-12-06,0.010526860345367033
2007-12-07,-0.0024510321665282084
2007-12-10,-0.003686501747992594
2007-12-11,-0.022932316095399086
2007-12-12,-0.0058164426528020475
2007-12-13,-0.022639991781999033
2007-12-14,-0.0053837979473238306
2007-12-17,-0.045484846846789495
2007-12-18,0.025401373959717047
2007-12-19,0.003711812204715296
2007-12-20,-0.00848556230553765
2007-12-21,0.022158005487234622
2007-12-26,0.016503306951218943
2007-12-27,-0.0033894025416260037
2007-12-28,-0.010761104535575192
2008-01-02,-0.020312791270525127
2008-01-03,0.002340256900395681
2008-01-04,-0.023063062497631834
2008-01-07,-0.01091162861851809
2008-01-08,0.013576591301578365
2008-01-09,0.008258553268237444
2008-01-10,0.008193003803552232
2008-01-11,-0.01749607017032318
2008-01-14,-0.0005882248974902089
2008-01-15,-0.03086205366238437
2008-01-16,-0.011083480425811606
2008-01-17,-0.03135060770828888
2008-01-18,0.006751843529333605
2008-01-21,-0.06448517198157255
2008-01-22,0.03608439775807101
2008-01-23,-0.02843505869653783
2008-01-24,0.051214835577680244
2008-01-28,0.012632630070873122
2008-01-29,0.01428156362425108
2008-01-30,0.003591330804601493
2008-01-31,-0.01855451990597589
2008-02-01,0.024303973400895927
2008-02-06,-0.027201247402219977
2008-02-07,-0.0030995330630185012
2008-02-08,-0.0025655150934274
2008-02-11,0.03309416484150758
2008-02-12,0.020321444025060753
2008-02-13,0.01631436607560379
2008-02-14,-0.01055119892654306
2008-02-15,-0.0029064581391533076
2008-02-18,0.020394020967392033
2008-02-19,-0.0021944950022580526
2008-02-20,0.020855903859140205
2008-02-21,0.006019901037687724
2008-02-22,0.01715660749285626
2008-02-25,0.007136505261762169
2008-02-26,0.009544838579984805
2008-02-27,0.008695037038946106
2008-02-28,-0.004053977376223252
2008-02-29,-0.017304573476185428
2008-03-03,0.017806239371517728
2008-03-04,-0.011256825858027956
2008-03-05,0.014448830526101828
2008-03-06,-0.024718468300930704
2008-03-07,-0.021315589787224434
2008-03-10,-0.024990616493731584
2008-03-11,0.04023742080181998
2008-03-12,-0.0015861146860287108
2008-03-13,-0.0013682568491053385
2008-03-14,-0.004122243483645817
2008-03-17,-0.033631532256433005
2008-03-18,0.02810348374313437
2008-03-19,-0.04372532344016504
2008-03-20,-0.004126094303135339
2008-03-24,0.007551940542565031
2008-03-25,0.014127930518889676
2008-03-26,-0.0029834803493948613
2008-03-27,-0.010255066877969845
2008-03-28,-0.005559405997819209
2008-03-31,0.01402660388795253
2008-04-01,0.02654894017189719
2008-04-02,0.013141492117745058
2008-04-03,0.013432709840541046
2008-04-04,0.006985243400072053
2008-04-07,-0.009239533368998125
2008-04-08,0.004545003171848275
2008-04-09,-0.02481901748460634
2008-04-10,-0.001740688610018393
2008-04-11,-0.009667651634077911
2008-04-14,-0.013475803982006321
2008-04-15,0.007973320356012732
2008-04-16,0.023932437638716893
2008-04-17,0.008732825328747838
2008-04-18,0.00945963111450356
2008-04-22,0.004240350889655716
2008-04-23,-0.00662669472200555
2008-04-24,-0.002223736066691861
2008-04-25,0.008927806787615346
2008-04-28,0.005212529899476772
2008-04-29,-0.0229881809533689
2008-04-30,0.05114807749207635
2008-05-02,0.011674098424276155
2008-05-05,0.0020490568099541073
2008-05-06,-0.004826993661442779
2008-05-07,-0.0173219409330901
2008-05-08,0.010017082929446442
2008-05-09,0.0018155247262042636
2008-05-12,0.00997327597052277
2008-05-13,-0.004140689777153013
2008-05-14,-0.008419297356513717
2008-05-15,0.01807944259757955
2008-05-16,0.017499024689018178
2008-05-19,0.00769674041897067
2008-05-20,-0.0012063983030172973
2008-05-21,-0.012924402222469406
2008-05-23,-0.012385358451194976
2008-05-26,0.0010101653988458914
2008-05-27,-0.006345027794111871
2008-05-28,0.03135910389665014
2008-05-29,-0.01639516816203184
2008-05-30,0.01934602873922471
2008-06-02,-0.010470202800321252
2008-06-03,-0.025699639816344967
2008-06-04,-0.01201569901231839
2008-06-05,0.03604062881003574
2008-06-06,-0.02322899765472062
2008-06-09,-0.003468244987176422
2008-06-10,-0.017761421763663555
2008-06-11,-0.009852375405538459
2008-06-12,0.007047438500600514
2008-06-13,-0.004834072002258279
2008-06-16,-0.001050635555460901
2008-06-17,0.016682243482735337
2008-06-18,-0.01902182012975624
2008-06-19,-0.004095548724642557
2008-06-20,-0.025591462814651512
2008-06-23,-0.0035775456404170914
2008-06-24,-0.008895885531831542
2008-06-25,0.02140688843508417
2008-06-26,-0.022108350840880902
2008-06-27,0.005512116873333149
2008-06-30,0.009242155364390735
2008-07-01,-0.022570439732342143
2008-07-02,-0.027612374179090092
2008-07-03,-0.029642004569127304
2008-07-04,-0.0001960169480339246
2008-07-07,0.0007384909870948161
2008-07-08,0.012822628625821203
2008-07-10,0.01888449833324478
2008-07-11,0.0012954721518122774
2008-07-14,0.0097423050758133
2008-07-15,0.0026472943783839922
2008-07-16,0.02210692272697408
2008-07-17,-0.03266322162944792
2008-07-18,-0.003115104135147485
2008-07-21,0.01644949283791384
2008-07-22,-0.01170944323686961
2008-07-23,-0.00392188668917277
2008-07-24,-0.0240550431251075
2008-07-25,-0.0014526690804462963
2008-07-28,-0.005251866172952074
2008-07-29,0.013621437280677875
2008-07-30,0.02584922482942868
2008-07-31,-0.003362447587021335
2008-08-01,-0.02339862044682489
2008-08-04,-0.03884432349826914
2008-08-05,0.011177300956757386
2008-08-06,0.012103750203471979
2008-08-07,-0.009690659797558237
2008-08-08,-0.006322209108551664
2008-08-11,-0.03240766041385553
2008-08-12,-0.011057353689219096
2008-08-13,0.003087623975175365
2008-08-14,0.010116628172364804
2008-08-15,-0.015464133555669213
2008-08-18,-0.012402714580902936
2008-08-19,0.0028842564293422605
2008-08-20,0.02384988992866705
2008-08-21,0.006325084188252268
2008-08-22,-0.0003697095586567132
2008-08-25,-0.01914279762723251
2008-08-26,-0.004833900313978335
2008-08-27,0.01147598731499385
2008-08-28,0.015552830707989462
2008-08-29,-0.01104967466814988
2008-09-01,-0.011058455409916752
2008-09-02,-0.011508597800742265
2008-09-03,-0.021805666124265783
2008-09-04,-0.038061397136304846
2008-09-05,0.00557561005967299
2008-09-08,-0.013731319777184763
2008-09-09,-0.044649192311654075
2008-09-10,0.022603877356371094
2008-09-11,0.018884446637490136
2008-09-12,0.008522614180642528
2008-09-15,-0.06335615360374508
2008-09-16,-0.003907187795141922
2008-09-17,-0.07689013017736493
2008-09-18,0.04049085665353451
2008-09-19,0.0883526782229023
2008-09-22,-0.02367544540752021
2008-09-23,-0.04048468517224339
2008-09-24,-0.0012226957483033637
2008-09-25,0.028924296067535923
2008-09-26,-0.015930229370880802
2008-09-29,-0.10407143021452939
2008-09-30,0.06162254620948329
2008-10-01,-0.008551927913260059
2008-10-02,-0.05763241214154269
2008-10-03,-0.034013745705615286
2008-10-06,-0.06069638466373687
2008-10-07,-0.0396800680886591
2008-10-08,-0.041313013667952855
2008-10-09,-0.04917243438158808
2008-10-10,-0.046287867734976826
2008-10-13,0.13778563174070602
2008-10-14,0.028725379877269648
2008-10-15,-0.12034928440399084
2008-10-16,-0.0010849876299533763
2008-10-17,-0.001425477879090494
2008-10-20,0.07513353698019895
2008-10-21,-0.012540028581886858
2008-10-22,-0.10120863505888525
2008-10-23,-0.04524454138775459
2008-10-24,-0.07082090016593735
2008-10-27,-0.06115039480243268
2008-10-28,0.12624345877807802
2008-10-29,0.042603837476319004
2008-10-30,0.06414697784831674
2008-10-31,-0.006926864376444679
2008-11-03,0.01857528864211555
2008-11-04,0.0473014383637385
2008-11-05,-0.06373143633334043
2008-11-06,-0.03365744855268854
2008-11-07,0.007531418052347674
2008-11-10,-0.006588842478731229
2008-11-11,0.0102206638557761
2008-11-12,-0.0792084421899791
2008-11-13,0.03745913063436566
2008-11-14,-0.005762700138992839
2008-11-17,-0.01222588412045003
2008-11-18,-0.038644930082806506
2008-11-19,-0.02121780732009927
2008-11-21,-0.06232056460767672
2008-11-24,0.07235835727630863
2008-11-25,0.012713946835260524
2008-11-26,0.04982554949133355
2008-11-27,0.0031229444047861737
2008-11-28,0.014602464633654565
2008-12-01,-0.04875742919613515
2008-12-02,0.0023432389959864245
2008-12-03,-0.003895665017529708
2008-12-04,0.005409938425226651
2008-12-05,0.008676985626942715
2008-12-08,0.0580643046596861
2008-12-09,-0.005339139435888657
2008-12-10,0.01609379744659454
2008-12-11,-0.004457231005175398
2008-12-12,0.012030329745304337
2008-12-15,-0.022493024676292907
2008-12-16,0.031960503671112354
2008-12-17,-0.0059902232677418645
2008-12-18,0.0059219481527488845
2008-12-19,-0.005991874677071872
2008-12-22,-0.028249964677829413
2008-12-23,-0.030235797268011323
2008-12-26,0.0053855385719555416
2008-12-29,-0.0020495369473336727
2008-12-30,0.018934852271315826
2009-01-02,0.052471406868511754
2009-01-05,0.023136505874602593
2009-01-06,0.021760680566602384
2009-01-07,-0.023722778483681355
2009-01-08,0.022729826286413027
2009-01-09,-0.0010891333414816485
2009-01-12,-0.04853954905149567
2009-01-13,0.003622083657642557
2009-01-14,-0.03896291206157752
2009-01-15,0.028705814407184553
2009-01-16,0.00824723517448869
2009-01-19,-0.012420534818573078
2009-01-20,-0.040553833546776705
2009-01-21,0.02246094288915057
2009-01-22,-0.022197461334019064
2009-01-23,-7.860999467874442e-05
2009-01-26,0.005211281752197645
2009-01-27,0.003812339727462497
2009-01-28,0.03181293937163994
2009-01-29,-0.014535217635914446
2009-01-30,-0.0054998453104968086
2009-02-02,-0.011867297340648866
2009-02-03,0.016751114274740693
2009-02-04,0.0074216422076557025
2009-02-05,0.018709590813393927
2009-02-06,0.031054876315106682
2009-02-09,-0.007137096982662406
2009-02-10,-0.017778395693180227
2009-02-11,-0.0056119154554811375
2009-02-12,-0.01072684488367674
2009-02-13,0.025168337588396632
2009-02-16,0.001113732592156733
2009-02-17,-0.037375768960469666
2009-02-18,-0.003627542642555459
2009-02-19,-0.003955539602836194
2009-02-20,-0.022451915852403418
2009-02-25,-0.01621045217185626
2009-02-26,0.0010571971396342993
2009-02-27,-0.0019276395556768774
2009-03-02,-0.05311216013532161
2009-03-03,0.003839459844861649
2009-03-04,0.03315766041364894
2009-03-05,-0.028743188737791074
2009-03-06,-0.006528560893084716
2009-03-09,-0.014762745611617056
2009-03-10,0.04522284202288822
2009-03-11,-0.002735403675805382
2009-03-12,0.0039147790019805895
2009-03-13,4.712944004538373e-05
2009-03-16,-0.00993835829479523
2009-03-17,0.01951669501977332
2009-03-18,0.019721838192065834
2009-03-19,0.00806671916019898
2009-03-20,-0.005648650162352243
2009-03-23,0.050282146123286645
2009-03-24,-0.015772820474419545
2009-03-25,0.0016433864690444484
2009-03-26,0.02741650214070731
2009-03-27,-0.013147883888562927
2009-03-30,-0.025534707537283444
2009-03-31,0.016768221600923047
2009-04-01,0.018501401711365537
2009-04-02,0.04440331969244044
2009-04-03,0.024444115369646427
2009-04-06,-0.010546791314485332
2009-04-07,0.001331311309851242
2009-04-08,0.016762713972284096
2009-04-09,0.02506860938590263
2009-04-13,0.003531894542192643
2009-04-14,-0.011647222655226197
2009-04-15,0.0018957834663321346
2009-04-16,0.025689867464924923
2009-04-17,0.006630786576164136
2009-04-20,-0.030022984915133888
2009-04-22,0.01826247660747994
2009-04-23,0.02081343920150349
2009-04-24,0.019092245984915757
2009-04-27,-0.019817715420973308
2009-04-28,0.009666156272362635
2009-04-29,0.03248669542480496
2009-04-30,-0.004197825565601152
2009-05-04,0.05061925231615249
2009-05-05,-0.0037774359279163982
2009-05-06,0.017773593635025543
2009-05-07,-0.02707255962400837
2009-05-08,0.024950155454571403
2009-05-11,-0.009068333875939956
2009-05-12,-0.010709309639509862
2009-05-13,-0.0318079902814532
2009-05-14,0.020190075010858663
2009-05-15,-0.002236304233154244
2009-05-18,0.04560172975611807
2009-05-19,0.0058454443579051074
2009-05-20,-0.005841485087179837
2009-05-21,-0.022913429469093374
2009-05-22,0.01288903118463738
2009-05-25,0.004702846202220235
2009-05-26,0.015227956364474661
2009-05-27,-0.002953000578285325
2009-05-28,0.01770259780858306
2009-05-29,0.009550410011416625
2009-06-01,0.01832338716555658
2009-06-02,-0.001983710775082909
2009-06-03,-0.03322752669360378
2009-06-04,0.023517984790806717
2009-06-05,-0.004204668374791905
2009-06-08,-0.00012605092021385504
2009-06-09,-0.005986051199897608
2009-06-10,0.006586316078686693
2009-06-12,0.010542487767267334
2009-06-15,-0.02931419162407613
2009-06-16,-0.01426048513994806
2009-06-17,-0.007795365435546425
2009-06-18,0.001756640653047455
2009-06-19,0.01278760250805978
2009-06-22,-0.03253717401935463
2009-06-23,0.008518112990220324
2009-06-24,0.002720758587630185
2009-06-25,0.021772092700871576
2009-06-26,0.0026252274374230257
2009-06-29,0.010350551059463167
2009-06-30,-0.01224186337941029
2009-07-01,0.005469946738733608
2009-07-02,-0.006381996881693203
2009-07-03,-0.0006127255662282021
2009-07-06,0.00018407394432377639
2009-07-07,-0.021380475539346452
2009-07-08,-0.00982589403684285
2009-07-10,-4.7772138534987914e-05
2009-07-13,-0.0017889130079637204
2009-07-14,-0.007534507859245709
2009-07-15,0.0366774488533968
2009-07-16,0.012861078324659795
2009-07-17,0.0009621328135789341
2009-07-20,0.02217184637859116
2009-07-21,0.001803224810519442
2009-07-22,-0.001994621912826961
2009-07-23,0.017900370521995508
2009-07-24,0.008593533399253353
2009-07-27,0.01045785045290789
2009-07-28,0.004630887842148924
2009-07-29,-0.005765442292804494
2009-07-30,0.01677731069203531
2009-07-31,0.00914421553261107
2009-08-03,0.02158704593147125
2009-08-04,-0.00012603863393367398
2009-08-05,0.008048782604451802
2009-08-06,-0.004219296622889706
2009-08-07,0.0061279473140621096
2009-08-10,0.012153915380620982
2009-08-11,-0.01540763296943433
2009-08-12,0.00997780333036491
2009-08-13,-0.0011385720467346854
2009-08-14,-0.011322166178314474
2009-08-17,-0.019818908327235762
2009-08-18,0.016015233609430694
2009-08-19,0.0011297782109902638
2009-08-20,0.012568363846724342
2009-08-21,0.012381368514238
2009-08-24,0.005841028589724111
2009-08-25,-0.004550428183694204
2009-08-26,0.006648668343301826
2009-08-27,0.0016715212983267715
2009-08-28,0.0036594956864342176
2009-08-31,-0.013221691700910249
2009-09-01,-0.01683595621640272
2009-09-02,-0.007058877317570265
2009-09-03,0.0026879139091689885
2009-09-04,0.013647672559205484
2009-09-08,0.019561291155105655
2009-09-09,0.002147952841315943
2009-09-10,0.006831552395756002
2009-09-11,-0.003489906208418978
2009-09-14,0.009977664820792527
2009-09-15,0.008523419092985755
2009-09-16,0.018516658123236787
2009-09-17,-0.005245701023634552
2009-09-18,0.0035789502761869136
2009-09-21,-0.00261825881352785
2009-09-22,0.008544972884378704
2009-09-23,-0.013515912067867389
2009-09-24,-0.0018946564461912539
2009-09-25,0.002814998767618021
2009-09-28,0.007138333648923756
2009-09-29,0.0006513198468998871
